point_id,source,page_content,videos
34aa7977-2de1-4d35-a82d-5b19de259124,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"The fields that can be selected are based on the setup done in Summary tab under Admin > Data Object Configuration > Object Definition > Summary . For information about how to create the settings under Summary for a specific Type and Subtype, see [Summary Report Template Creation (Normal Instruments)](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=177) . This setup creation is a precondition for Summary Table Generator. To access the table generator select the table generator button on the top left of the canvas. The table generator is placed here because it defines a table layout. The resulting table must be added to the element list and then dragged and arranged in the report window. In the Portal Homepage, click Report Creation > Canvas Sheets . The Canvas Sheets interface opens",[]
3611e26a-a70b-4290-ab2c-81c5ff0fdb31,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,. The various forms of notifications are: DUI Instrument overdue Loader notifications Location management - Manages locations for the instruments in the system. Review/audit configuration - Deals with the configurations for the review and audit process. Users can configure how the data must be treated under review fail and who all can take various actions at the time of review fail. Reporting related configurations - Deals with scheduling a time to send a particular report and archiving that report. GDL configurations - Deals with the necessary configurations for the GDL that being raw data file mapping configurations and data source configuration.,[]
3680da1f-455f-41be-afb3-dd2a31262b90,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"To create cross section in MissionOS, follow the steps below: Firstly, log into the application. Go to the top Left-hand side of the map view. Select the Selection area > Instruments > Cross section . ![image:db://images/695](db://images/695) Figure 1: Select cross section As the cursor shows + sign, draw a cross section across the required area in the map. As the drawing ends, a popup appears as graph selection. Enter the details and click Add . Now a new popup appears to assign the newly added cross section to a project hierarchy. Select the fields and click Save . (Refer to the figures below for more details) ![image:db://images/696](db://images/696) Figure 2: Drawing the cross section and adding to graph ![image:db://images/697](db://images/697) Figure 3: Selecting the project hierarchy for the saved section The saved cross section appears in the Cross Section interface. To view this, open the Data Manager . Navigate to System Management > Utilities > Cross Section . Select the Saved Cross section radio button. All the saved cross sections get listed here in a table. Note: You can edit and delete the details based on requirements. From here you can modify the Width, Label, Size and Color of the cross section.",[]
3780fc8b-54bc-4d10-89e8-5c83373cc163,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"If two piezometers are installed and two data files arrive for them (one for each), two different Loader configurations are needed. If they are processed through the same datalogger with a single file sent, only one Loader configuration is needed. The purpose of the Loader configuration is to map the files to assign the values contained to the correct instruments’ data fields defined in the Instrument’s Model. The configurations are defined in System Management > Generic Data Loader > Loader Configuration . In order to create them it is essential to have an exact sample of the file that arrives to the data source",[]
37cce66a-96ce-45d5-be36-00e20ec08e61,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,. The report generates in another tab of the browser. Refer to the figure below to view how the two GRP_XS_ELS group graphs in the report looks as a cross section: ![image:db://images/73](db://images/73) Figure 5: The generated report shows cross-section view of graphs,[]
386fe560-5799-417a-b7f5-7d368822504a,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"The different types of record statuses are identified, and defined as follows: NEW: This is new data coming into the system LIVE: Approved records are displayed with the status ‘LIVE’ SUP: These are superseded records due to duplication and other reasons DEL: These are records that have been rejected from the system",[]
38a7d180-e903-47ff-bb4a-edac1628dce5,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 Canvas sheets allow you to develop your own custom reports using most of the output options available in the system. Canvas reports enable the user to save defined graphs, sections, maps, tables, fields and combine them with photos and comments. Rules for data presentation such as data range, and ring range can also be set. You can save any graph, map, section, 3D view and create any table using the table generator and add these to the canvas. They can be arranged as required then printed. If you develop a graph or a map view that you need to see regularly, you can save the item on a canvas, eliminating the effort in creating these items each time you log in. The canvas can then be opened straight from the Custom Reports tab. For this, open the Report Creation menu. Click Canvas Sheets",[]
394c091a-7d11-4e94-a7f6-dd71eec93027,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 The GDL allows the automatic upload of monitoring data to the system. The first step in its configuration is to define the source of the files which is to be uploaded. You can create multiple source configurations. This can be done at System Management > Generic Data Loader > Source Configuration . The system can be configured to pick files from an FTP, an SFTP, and via Dropbox. You can setup different data source configurations as per the requirements",[]
39a415bd-ddc5-4f01-931e-0d6688fff15b,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". (Metadata is “data/information about data"". Metadata helps you understand the structure, nature, and context of the data. Metadata facilitates easy search and retrieval of data. Metadata also helps to check the quality and reliability of data.) As you select the above checkbox, you get the prompt as “ Select Metadata Column! ” Select the Metadata column similar to the way you did for Remarks column. ![image:db://images/104](db://images/104) Figure 25: Select the Metadata Exists checkbox In some files, there can be common cells/columns which contain common data which applies to multiple instruments. For example, a cell contains temperature/pressure which is common for all the records/all instruments mapped. If such a scenario exists, select the “ Common Field exist?” checkbox. As you select the checkbox, you get the prompt “ Please select common field cells ”. Select the common field cells, which then gets highlighted",[]
39bb93e4-d8b9-4402-9d7b-e8ec4c573b81,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". You get the prompt “ Select Data Header! ” Go to the data table and click to select the row containing the headers. The row gets highlighted in green. ![image:db://images/101](db://images/101) Figure 22: Data Header checkbox selected ![image:db://images/102](db://images/102) Figure 23: After you select the Data Header colum n Similarly, if remarks field exist, select the “ Remark exist?” checkbox. You get the prompt “ Select Remark Column! ”. Go to the table and click the cursor on the cell just below the Remarks header column, it gets selected and highlighted. ![image:db://images/103](db://images/103) Figure 24: After you select the Remarks column If the instrument has metadata, then you select the “ Metadata exists ?” checkbox. This option is used in the case of vibration files. (Metadata is “data/information about data"". Metadata helps you understand the structure, nature, and context of the data. Metadata facilitates easy search and retrieval of data",[]
3a1f7306-ff5e-4c54-b387-25890ddc353c,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 There are various modules present in the MissionOS application. Each can be turned ON/OFF by selection between the statuses. To configure the modules as ON/OFF, first log into the application and open the Data Manager. Navigate to Admin > Setup > Module Configuration . ![image:db://images/525](db://images/525) Figure 1: Module Configuration page ![image:db://images/526](db://images/526) Figure 2: Click Edit to change the Status to OFF by selecting from dropdown Click Update to update the module configuration. If you select the status of a module as OFF, then that module is no longer available in the portal. For example, in the case of Construction module being turned off it is not possible to turn on Shift Report. A validation is provided at the interface which checks if the construction module is OFF. If you try to enable the Shift Report, system displays the following message ‘Please Turn on construction tab’",[]
3a73b572-fdc4-4e06-959b-732b9dd633ac,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". If the data source review above does not require further approval, then REVIEW status is set as PASSED and Reason Code is set to REVIEW PASSED. If the data source review above does require further approval, then records will have REVIEW status as FAILED with a reason code of PUBLISH FAIL, and they are sent to the DUI process for further action. All records published to the portal has Edit Status of APPROVED.",[]
3ad1aa4c-4356-452a-b9fe-4239d1e5b1a5,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"The Field Type options appear for Data fields only, while creating the template for Master instrument of the Composite or Derived group. You can only have either Master data or Child data, in an individual Summary Report template being created for Master. If you choose Field Type as Master , the next step is to select the required data fields. Then, click the Add/Update Field . (Refer figure 6) You are free to select and add multiple fields based on what data you prefer to view in the final report. If you select Field Type as Child , in the case of Composite Instruments , the Child Type must be the same as that of Master (Refer figure 7), while for Derived Instruments , you can select a different instrument as Child Type. (Refer figure 8) The Child SubType drop-down items changes based on what you select for Child Type. ![image:db://images/456](db://images/456) Figure 6 : Adding Data Fields when Field Type is selected as Master ![image:db://images/457](db://images/457) Figure 7: Data Fields when Field Type is selected as Child for Composite Instruments ![image:db://images/458](db://images/458) Figure 8: Data Fields when Field Type is Child for Derived Instruments To add Review Fields to the template, Click open the Review fields section with the expander arrow. Select the required fields. Click Add/Update Field . (Refer to figure 9) ![image:db://images/459](db://images/459) Figure 9 : Adding Review Fields Finally, click Save Summary . A confirmation dialog appears. Click OK . The template gets saved successfully, and appears listed as a new template",[]
3bdd4c1a-0759-4faa-aea2-a83a216d5a20,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". This opens a pop-up containing all the graph templates. Choose the graph to be plotted and click OK . The selected graph is then displayed. ![image:db://images/315](db://images/315) Figure 2: Selecting option button An alternative way to access Graph Options is from the View Large interface. For this, firstly, select the instrument. As the graph thumbnail plots, click View Large to view the graph in larger format. (Figure 3) Click open the hamburger menu and select Options to access the graph templates. ![image:db://images/316](db://images/316) Figure 3: Selecting ‘Options’ from enlarged graph view ![image:db://images/317](db://images/317) Figure 4: The graph template is plotted To watch the Web User Manual video on Graph Options , simply click on the thumbnail or link below: To watch the Shorts video on the Two ways of accessing Graph Options , simply click on the thumbnail or link below:",[]
3d189ada-b15e-4876-9e49-03c9d51fcd0b,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"In the Class Type table, click the edit icon to edit specific Class Type details. Click the delete icon to delete the specific Class Type details. You can perform Search if required. You can also select the number of entries for display. To watch the Web User Manual video on How to create a Class Type , simply click on the thumbnail or link below:",[]
3dd47c63-2cce-4f63-baac-0d4900412765,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". For this, go to Portal Homepage, then click open the Report Creation menu. Now click Canvas Sheets. In the Canvas Sheets interface, click Create Sheet . The Edit Canvas Sheet interface opens. In the Edit Canvas Sheet interface, Drag both of the created graphs one by one from the Elements section, to the area of the sheet adjacent to each other. Adjust the size of the elements by dragging. Type the Title name for the Canvas Sheet. Choose Directory and click Save . The newly created Canvas Sheet lists below. (Refer to the figures below to view the process in the Edit Canvas Sheet interface) ![image:db://images/72](db://images/72) Figure 4: After drag and drop of the saved graph elements from left-hand side to Canvas Sheet Go to the listed Canvas Sheet and click Build or Preview . The report generates in another tab of the browser",[]
3e7a6955-3f5a-4c79-937d-0fabeac08544,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". The Template appears pre-selected by default. Select a different Header template, if you wish. ![image:db://images/135](db://images/135) Figure 2 : Selecting the Header template To expand the Definition fields, again click the expander arrow. Select the field from the drop-down. Then, click Add Field . You can add multiple definition fields to the template, following the same steps. (Refer to figure 3) Similarly, add Setup fields. Select Setup fields from the drop-down and click Add Field . (Refer to figure 4) Select the graph template from the corresponding field and click Add Graph Template . (Refer to figure 5) You can add multiple graph templates based on your requirements. The number of items that appear in the drop-down list depends on the creation of graph templates, using the Graph tab of the Object Definition For more information on graph creation, see [Graph - Graph Creation](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=173) Next, click the expander arrow at Data . Display Data Table in report checkbox appears selected by default.  You can unselect the checkbox if you choose not to display the data table in report. Select Data or Calculation Fields, and then the corresponding User Field. Click the Add Field button to add the selected field. You are free to add multiple data fields, if needed. (Refer to figure 6) Note : The availability of the Setup , Data , and Calculation fields in the respective drop-downs depends on the creation of these fields using the Model tab",[]
3f84d869-6051-4355-8ff5-c8b19f1ffc20,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"To reach Status Log tab, first log into MissionOS. Then click open the Data Manager. Navigate to Instrumentation > Data > Audit page > Status Log tab. Or Instrumentation > Data > View/Edit > Show Status Log button. You can view the status log for a record in the Audit page. A hierarchy is available to filter the instruments for which status log is to be viewed. Click Search. The search results with the status details of the instruments belonging to that selection are listed with the corresponding Record IDs. You can access the status log of an instrument from View/Edit page as you click the Show Status Log button here. A log is a file which captures the events and edits for each record of data readings created in each cycle of the Record-Audit chain process. It holds the statuses and reason codes. ![image:db://images/395](db://images/395) Figure 1: Status Log",[]
3fd58b3b-876b-4a59-931a-572414fc397e,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Select the User Type for example Editor, who can perform quarantine from the dropdown as listed below: Admin Approver Editor Select to choose the options – whether Quarantine Approval Required: Yes No If Yes, select from checkboxes as to who can do the quarantine approval. If No is selected, all the checkboxes become disabled or greyed out. Click Save to save the settings. To watch the Web User Manual video on How to create Quarantine Approval Settings , simply click on the thumbnail or link below:",[]
3ff54fe7-3b67-4061-8162-30dafe9f23d3,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". Once you log into the application, go to Instrument Data section in the Homepage. Select the instrument required. Click View or edit instrument . (small bar chart symbol above graph thumbnail) You reach the View/Edit page where the Instrument Set Up is open by default.0 Note : Once you log into the application, go to Instrument Data section in the Homepage. Select the instrument required. Click View or edit instrument . (small bar chart symbol above graph thumbnail) You reach the View/Edit page where the Instrument Set Up is open by default.1 ![image:db://images/499](db://images/499) Figure 8: Recalculating Records Revising Children from Parent View/Edit: You can revise children from Parent View/Edit page. Pre-condition for Revise Children option to work is ‘ Get from ’ option must be configured in Model . For this, follow the instructions as given: Once you log into the application, go to Instrument Data section in the Homepage. Select the instrument required. Click View or edit instrument . (small bar chart symbol above graph thumbnail) You reach the View/Edit page where the Instrument Set Up is open by default.2 Note: Once you log into the application, go to Instrument Data section in the Homepage. Select the instrument required. Click View or edit instrument . (small bar chart symbol above graph thumbnail) You reach the View/Edit page where the Instrument Set Up is open by default.3 ![image:db://images/500](db://images/500) Figure 9: Revising Children ![image:db://images/501](db://images/501) Figure 10: Alert message to upload the downloaded calibration file Click Show Status Log to go to the Instrumentation > Data > Audit > Status Log . Here you can download the CSV file of the Status Log of the instrument",[]
40f01c08-5e33-401e-ae70-5c3412df6169,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". For more information on creating Tables template , refer to the manual [Table Template Creation (Normal Instruments)](https://www.maxwellgeosystems.com/manuals/demo-manual/index-content.php?version=ALL&manual_id=175) Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:0 ![image:db://images/264](db://images/264) Figure 5: Click Save Report Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:1 Note : Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:2 ![image:db://images/265](db://images/265) Figure 6: New Individual Report appears listed under Reports’ Library ![image:db://images/266](db://images/266) Figure 7: The Individual Report generated in a new browser tab ![image:db://images/267](db://images/267) Figure 8: New Individual Report appears listed under New Binder tab Method 2: To create a new individual report, perform the following steps: Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:3 Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:4 Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:5 ![image:db://images/268](db://images/268) Figure 9: Click Search after selecting the filter criteria under Selected Instruments Select the option Individual Report from the Report Type drop-down field. In the Title field, type the title for the Report. In the Instruments section, select one of the following options:6 ![image:db://images/269](db://images/269) Figure 10: Adding selected instruments to the Selected Instruments list Note : The remaining steps in creating an individual report are the same as that explained under Method 1",[]
413b61f9-2d1c-42ba-8cdc-7dadcebe8763,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,. ![image:db://images/287](db://images/287) Figure 1: Controlling child and buffer determine a reading set. For blocking calculation behaviour all children must be present. For non-blocking behaviour the child readings in the third green box in the figure would also form a valid reading set. ![image:db://images/288](db://images/288) Figure 2: Reading sets for composite instruments with no buffer. The default controlling child is the first in the group. There are two types of grouped instruments: composite and derived : Composite instruments All the children are the same instrument type. Children don’t meaningfully exist outside the parent. Child readings all happen at the same time. (i.e. buffer is not set so treated as zero) An example of a composite instrument is an inclinometer read with a manual probe. Each child instrument represents a tilt value at regular depths in the ground. A parent inclinometer reading is – in general – not useful without all the children so its behavior is blocking. An example of a non-blocking composite instrument is a manually read magnetic extensometer,[]
42708455-55c4-4aac-95f1-1b3e94d2084b,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Version:MissionOS_2.0 Y1 & Y2 feature is used to compare instruments belonging to multiple Instrument Types and Jobs , in the same graph. That is the comparison can be between multiple instruments, or between instruments and jobs, or between multiple jobs. The Y1 & Y2 feature supports only Type 1 and Type 2 graph templates . It only plots when the default graph template is that of either Type 1 or Type 2. Due to this factor, another exception is the application of Y1 & Y2 in Master – Child Instrument Types since these are of Type 4 template",[]
42d1b9c5-7672-44a1-ba0b-c7fdf6982aa0,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". If it is stuck the time will appear old based on the expected frequency of data files. Automated File recognition and data extraction from that file is performed based on a GDL Loader configuration and a GDL Source configuration. MissionOS can pull files from multiple FTP, SFTP, and Dropbox sources. Each data file requires its own loader configuration (pointing to one source) to map instrument names, data values, and date formats to MissionOS fields. This can all be done at System Management > Generic Data Loader > Source Configuration . GDL-PULLER (File Processing – Stage 1) : The GDL-Puller picks files, as files come in. There are certain pre-conditions for Puller to pick and process files: Only GDL related files are picked by Puller. Puller only considers file name filter pattern while considering the files for processing. The Puller only accepts certain file formats such as csv, .txt, and gkn for the purpose of processing. Other formats of files which are not accepted by Puller, goes to Error Directory. How Puller performs the job? Puller scans each directory in Source configured FTP. Then Puller checks file filter name. Next, Puller transfers the file to Binder. If the file does not contain the file filter name, it goes to the Error Directory with the alert message “no configuration found”. Configuring the Error Directory: Error Directory can be configured from the Source Configuration. When you create a Source Configuration you can select the checkbox – Keep the Error Files in a Puller Error Directory. You can also select an Archive Mechanism for the files where processed files will be stored. Note : The four processing stages auto-run regularly (e.g. every 3 mins).. Click RUN to initiate a process manually. Click DISABLE in the Puller panel only if you don’t want to transfer files from Puller to Binder. This action stops the Puller from picking the file. The Puller process is disabled from the Puller window",[]
42d93b24-11d1-49ea-ae68-06a87ae96b73,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,. Refer to the following figure to view the highlighted representation of the Legend Label: ![image:db://images/172](db://images/172) Figure 8 : Legend Label – title Refer to the following figures to view the different locations available for the Legend: ![image:db://images/173](db://images/173) Figure 9 : View the expanded dropdown list of Legend location View the location of Legend when the option selected for Legend Location is Upper right : ![image:db://images/174](db://images/174) Figure 10 : Legend location is Upper Right Refer to the following figures to see the difference in the Legend width as you apply different values for the settings: ![image:db://images/175](db://images/175) Figure 11 : Viewing the Legend when the width is 7 inches Refer to the following figures to view the change in the Relative Symbol Size as applied in the settings: ![image:db://images/176](db://images/176) Figure 12 : Viewing the instrument symbol when the Relative Symbol size is 2,[]
42e840d4-84ce-4869-9321-bd311e21688c,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"If there are multiple instruments in file, and if all instruments in the file have the same data configuration, you can select the “ Common Data Mapping Exist?” checkbox to apply common data mapping option. Here you can map the data column by selecting type/subtype. This allows you to only configure columns once. ![image:db://images/95](db://images/95) Figure 16: Common Data Mapping Exists Once you complete the mapping process for all instruments, Click Next . The Date interface appears. Click open the Select Date From drop-down (date/time source) and select File . Next, open the Read Date drop-down menu and select Column Wise . This indicates where in the file the date is displayed. Then click on the file to mark the location of the date. In this case, the date and the time are separated into two columns. Select both the columns. New fields appear in the interface – Column 1 is and Column 2 is. Assign Date and Time to each column based on how it appears in the Data table. Finally, select the Date format that closely resembles the one in the data file. There are cases where some special characters appear in the date field (Example: ""09/11/2017 17:59:00""). The system automatically trims off those extra characters. ![image:db://images/96](db://images/96) Figure 17: Select Date format Click Save & Exit to save the configuration. ![image:db://images/97](db://images/97) Figure 18: Click Save & Exit The configuration created appears listed on the right-hand side table in the Loader Configuration page. You can check, edit and delete the configuration details from here, if required. ![image:db://images/98](db://images/98) Figure 19: The new configuration appears listed in a table on RHS",[]
4302b6cc-2969-4c6a-8e6c-480371c0d4ed,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". Derived instruments are similar to composite type but the user has the ability to include child instruments regardless of the location/type/subtype. An example of a derived instrument is a cant (that is, height difference) between two prisms on a railway track. The tilt cannot be calculated without both readings so the calculation behaviour is blocking; the prisms are read in turn a short time apart to a short non-zero buffer is needed. An example of a non-blocking derived instrument is one that plots movement of prisms along a rail track at a particular time; the buffer must be large enough to capture all prisms but we don’t mind if one or more is missing. ![image:db://images/291](db://images/291) Figure 5: Examples of derived instruments a) Cant calculation, b) simple profile along railway track To watch the Web User Manual video on Grouped Instruments (An Overview) , simply click on the thumbnail or link below:",[]
43e3cdfe-e705-4cb2-9d19-369b94c2d560,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". Refer to the figure below to view the Excel sheet generated based on Grouped by breach group: ![image:db://images/780](db://images/780) Figure 3: Excel sheet showing the Blog Report grouped by breach group Refer to the figure below to view the Excel sheet generated based on All Breaches: ![image:db://images/781](db://images/781) Figure 4: Blog Report generated when All Breaches option is selected to generate report To watch the Web User Manual video on How To Generate Blog Reports , simply click on the thumbnail or link below:",[]
44036706-af60-42c7-abb6-2dc24ba5ebc6,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"To get more information on how to create Graphs , refer the manuals in the chapter – Object Definition . Click the link [Object Definition](https://www.maxwellgeosystems.com/manuals/demo-manual/index.php?manual_id=80&detail=) to reach the page. In Object Definition, scroll down to find the sub-chapters - Graph Creation and Graph Setup for Composite Instruments . Type 1 : The graph consists a single X and Y axis. Refer to the figure below: ![image:db://images/578](db://images/578) Figure 1: Type 1 graph Type 2 : The graph consists a single X axis and multiple Y axes. Refer to the figure below: ![image:db://images/579](db://images/579) Figure 2: Type 2 graph Type 3 : The Graph Types can be Parallel , 3D and Synchronised . You can create two or three Y parameters for this type of graph template. For graph types Parallel and 3D, three Y axis parameters are shown against a single X axis parameter",[]
441f09af-0a3a-4a12-999e-745e467c321a,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=58,This is enabled for Puller and Binder errors for Data Manager dashboard.,"[{'url': 'https://www.youtube.com/watch?v=aJ0Tly-X92g', 'title': 'How To: Create Notification Groups in MissionOS'}]"
45466d5b-c32d-4728-837f-8343628860fb,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"To access this feature, navigate to Admin > Data Object Configuration > Audit Process . Publish approval is set up as a tab in the audit process settings to enable and assign privileges to the various user types to approve the publishing of data. Click Publish Approval . ![image:db://images/308](db://images/308) Figure 1: The Publish Approval tab This feature mainly caters to the requirement for approval of data that is checked after the upload and prior to the publishing of data to the website. Select the Data Source as listed below: New Load Auto – indicates that data enters the system automatically through GDL Loader. For this category of data, reviews are auto approved) New Load Manual – data enters via GDL compliant file or FTP New Load User – adding data using MGS Template or Add Record ALL – Refers to data entry via both GDL and MGS Template First settings – Publish Approval Required: Select to choose from options to require or not require approval: Yes No If Yes is selected, opt from the checkboxes which indicate user types who can approve – Admin, Approver, and Editor. Finally, click Save to update the settings.",[]
4557a45f-1097-4807-b1f0-f94637769a97,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"Source Configuration: Data Collection Method Once you complete the configuration of the source data, you can define the management methods for the processed files. There are two ways of managing the data files:",[]
45b5ad45-a4a3-4fee-b925-f3662a61f54f,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". ![image:db://images/76](db://images/76) Figure 1: Click More Options Now click More Options . The Search fields appear. Through these tools a user can specify a particular criterion to find a blog. The following search options appear: All Projects All Contracts All Sites All Zones Instrument Type Sort by Date From – Date To Instrument Alert Order Search – this is a reference ID for the instrument alert which is generated manually (or automatically in the case of some portals). Within visible map checkbox You can search the AAA Blogs by a number of criteria such as Instrument ID , Projects, Contracts, Sites , Zones , Instrument Type , and Date From Date To range. You can sort the ordering based on Last comment , Latest event first or oldest event first . This will show the blogs listed in descending or ascending ordering respectively. You can also sort the blogs by Users assigned or Users not assigned . Select the option Within visible map , to filter by instruments shown in the current map view. Click the Search button to launch the search. ![image:db://images/77](db://images/77) Figure 2: More search options appear Click Hide Options to hide the additional filter options. Click Reset to reset the search options",[]
46a1bf82-d84c-4bf9-80a4-3e0e72e02225,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". An example of a non-blocking composite instrument is a manually read magnetic extensometer. While preferable to have depth readings for each of the extensometer magnets in the ground, missing ones will not affect the others. ![image:db://images/289](db://images/289) Figure 3: Example of Inclinometer, Source: https://ntrl.ntis.gov/NTRL/dashboard/searchResults/titleDetail/PB99146854.xhtml ![image:db://images/290](db://images/290) Figure 4: Example of Extensometer, Source: https://support.rstinstruments.com/support/solutions/articles/63000267216-how-to-test-a-tape-and-reset-a-reed-switch-of-rst-magnetic-settlement-system Derived instruments Children can be same or different instrument types. Children have meaning outside the parent. Child readings are rarely simultaneous so a non-zero buffer is needed. A derived instrument is a method of linking/grouping a set of instruments together to display cumulated results of different types or subtypes. Derived instruments are similar to composite type but the user has the ability to include child instruments regardless of the location/type/subtype",[]
481b9aa6-0ed1-4b91-a410-285b7186200a,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,"In the same directory you can view construction maps such as this: ![image:db://images/303](db://images/303) Figure 2: Construction map example The local coordinate system is superimposed. Now find a corresponding point in Google Earth and create the UTM coordinates. In this case this is 206161 E, 2473912 N The approximate translation from UTM to site coordinates is: 833200 - 206161 = + 627039 823000 - 2473912 = - 1650912 Now identify two recognizable locations on your base map. Reset the tilt and compass and write down their coordinates. For best results take positions as far to the NE and SW as possible.",[]
4898f086-b755-4e91-a6e1-2c92165832f7,https://www.maxwellgeosystems.com/manuals/demo-manual/manual-web-content-highlight.php?manual_id=41,". Follow the steps below to use the thumbnail options: Firstly, select the instrument whose detail is to be viewed. (If multiple instruments are selected make sure you click on the Graph It button to get an updated graph as thumbnail.) You can view the graph for different time periods as follows: 1 Year, This Week, Last Week, This Month, and Last Month & Custom . The functionalities represented as buttons are: Graph it, View Large, CSV, Web Report and Options. ![image:db://images/532](db://images/532) Figure 1: Thumbnail options available in graph 1 Year – Displays the graph from today back to one year. This Week – Displays the graph back to 7 days starting from the current day. Last Week – Displays the graph of last week, from last Monday to Sunday. This Month – Displays the graph back to 30 days starting from the current day. Last Month – Displays the graph of last month, starting from 1st of that month to the end. Custom - Click Custom to view the Custom Graph Dates. Here 3 options are available: Date range – Option to select From To Date range. Custom selection – Option to select from the days in calendar. Latest N readings – Option to choose last n reading count. ![image:db://images/533](db://images/533) Figure 2: Select by Date Range ![image:db://images/534](db://images/534) Figure 3: Custom Selection ![image:db://images/535](db://images/535) Figure 4: Latest n readings If you click the date pre-set options, the corresponding graph is displayed in the thumbnail graph",[]
